User ID,Name,Email Address,Username,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions,Age,Months Till Expire
1855,Cameron Watkins,oray@example.com,oray,1988-06-05,Male,Lake Kathrynport,2023-02-05,2024-02-04,Annual,Visa,Manual,Frequent,Clothing,Drama,Smartphone,Low,3.1,9,36,0
1856,Nathan Sullivan MD,ryan35@example.org,ryan35,1987-05-03,Male,Philiphaven,2024-03-31,2025-03-31,Annual,Amex,Auto-renew,Frequent,Electronics,Documentary,Smartphone,Medium,4.7,0,37,1
1857,Elizabeth Garcia,nicholssean@example.org,nicholssean,1997-02-14,Male,Walshfort,2024-03-28,2025-03-28,Monthly,Mastercard,Auto-renew,Regular,Books,Horror,Smart TV,High,3.8,7,28,1
1858,Steven Hoover,jacob74@example.com,jacob74,2004-05-23,Female,West Samanthastad,2024-02-23,2025-02-22,Monthly,Visa,Manual,Frequent,Books,Action,Smartphone,Medium,3.3,4,20,0
1859,Nicholas Ortiz,mendezkathryn@example.com,mendezkathryn,1967-01-22,Female,Salinashaven,2022-01-27,2023-01-26,Annual,Visa,Auto-renew,Regular,Books,Drama,Smart TV,Low,3.1,7,58,0
1860,Michelle Costa,angelafisher@example.org,angelafisher,1978-04-16,Female,North Brianbury,2024-04-06,2025-04-06,Monthly,Visa,Auto-renew,Frequent,Books,Action,Smartphone,High,3.0,7,46,1
1861,Dustin Gardner,steventran@example.com,steventran,1998-05-11,Male,Ryanmouth,2024-03-21,2025-03-21,Monthly,Visa,Manual,Frequent,Electronics,Action,Smart TV,High,4.7,3,26,1
1862,Jacqueline Wright,millersteven@example.net,millersteven,1997-04-11,Male,Kennedyfurt,2023-04-03,2024-04-03,Annual,Mastercard,Manual,Frequent,Electronics,Action,Smart TV,Low,3.1,10,27,0
1863,Nicole Butler,edward48@example.net,edward48,1975-07-08,Female,Suttonfurt,2022-01-08,2023-01-07,Monthly,Amex,Manual,Frequent,Books,Action,Smart TV,Low,3.1,5,49,0
1864,Matthew Davidson,millertimothy@example.net,millertimothy,1982-07-27,Female,Port Jamesberg,2024-03-10,2025-03-10,Annual,Amex,Auto-renew,Frequent,Clothing,Comedy,Smartphone,High,3.9,1,42,0
1865,Charles Morris,meyerdaniel@example.net,meyerdaniel,1950-05-24,Female,Jamesberg,2024-01-30,2025-01-29,Monthly,Visa,Auto-renew,Frequent,Electronics,Comedy,Tablet,Medium,4.1,1,74,0
1866,James Clark,ktodd@example.org,ktodd,1961-09-01,Female,West Bethhaven,2024-02-18,2025-02-17,Annual,Mastercard,Auto-renew,Regular,Electronics,Comedy,Smartphone,Medium,4.6,0,63,0
1867,Donna Jackson,chapmandonald@example.org,chapmandonald,1973-09-12,Female,Washingtonstad,2024-02-29,2025-02-28,Annual,Amex,Manual,Frequent,Books,Sci-Fi,Smartphone,High,4.6,5,51,0
1868,James Lutz,callahanyolanda@example.org,callahanyolanda,1990-11-21,Female,New Ashley,2024-01-26,2025-01-25,Annual,Mastercard,Auto-renew,Frequent,Books,Horror,Tablet,High,4.3,5,34,0
1869,Deborah Cardenas,markrodriguez@example.org,markrodriguez,1933-11-24,Female,Roachshire,2024-03-12,2025-03-12,Annual,Mastercard,Manual,Regular,Clothing,Drama,Smartphone,High,3.6,2,91,0
1870,Heather Gonzalez,michael80@example.org,michael80,1986-02-26,Female,Port David,2024-01-31,2024-06-30,Monthly,Mastercard,Manual,Regular,Electronics,Drama,Smart TV,Low,3.9,7,38,0
1871,John Dunn,justin64@example.net,justin64,1982-02-18,Male,Davisport,2024-02-29,2025-02-28,Annual,Visa,Manual,Frequent,Clothing,Romance,Tablet,High,3.3,2,43,0
1872,Megan Arias,laurie50@example.net,laurie50,1991-04-16,Male,New Kennethville,2024-02-27,2025-02-26,Annual,Amex,Auto-renew,Occasional,Books,Comedy,Smart TV,Medium,3.1,8,33,0
1873,George Dean,wilsonjames@example.com,wilsonjames,1997-09-07,Male,Lake Courtneyville,2024-03-04,2025-03-04,Annual,Mastercard,Auto-renew,Occasional,Books,Action,Smart TV,Medium,4.1,10,27,0
1874,Brian Rogers,cynthiawelch@example.net,cynthiawelch,1942-08-28,Male,Port Brandiport,2024-03-18,2025-03-18,Annual,Visa,Auto-renew,Occasional,Electronics,Action,Tablet,Medium,4.3,6,82,1
1875,Travis Conrad,samueltownsend@example.com,samueltownsend,1944-12-18,Female,Angelaview,2024-03-10,2025-03-10,Monthly,Mastercard,Manual,Regular,Books,Drama,Smart TV,Medium,4.6,3,80,0
1876,Sandra Larson,susanrojas@example.net,susanrojas,1998-09-12,Male,Johnbury,2024-02-25,2025-02-24,Annual,Mastercard,Manual,Occasional,Books,Comedy,Tablet,Medium,3.1,5,26,0
1877,Julia Chambers,karenrodriguez@example.org,karenrodriguez,2003-06-21,Female,Garrettland,2024-01-01,2024-12-31,Annual,Visa,Manual,Frequent,Electronics,Action,Smart TV,High,4.3,2,21,0
1878,Michael Harmon,waynepearson@example.net,waynepearson,1995-09-16,Female,Thompsonton,2024-03-11,2025-03-11,Monthly,Amex,Manual,Frequent,Clothing,Action,Smart TV,Medium,4.9,1,29,0
1879,Brittany Atkins,wrice@example.net,wrice,1973-04-08,Male,Huntmouth,2024-04-05,2025-04-05,Monthly,Amex,Auto-renew,Occasional,Books,Drama,Tablet,Medium,3.3,5,51,1
1880,Kyle Collins,christopher61@example.net,christopher61,1935-06-24,Male,West Molly,2024-04-10,2025-04-10,Monthly,Amex,Auto-renew,Occasional,Books,Romance,Smartphone,Medium,3.9,5,89,1
1881,Heather Green,vincentschultz@example.org,vincentschultz,1992-11-04,Female,South Kathleen,2024-03-27,2025-03-27,Annual,Amex,Manual,Frequent,Clothing,Horror,Smartphone,Medium,4.6,5,32,1
1882,Dr. Eric Moore,john38@example.net,john38,1970-04-26,Male,West Destinymouth,2024-01-25,2025-01-24,Monthly,Mastercard,Auto-renew,Regular,Books,Romance,Smart TV,High,3.0,0,54,0
1883,April Henderson,connor13@example.net,connor13,1949-03-17,Male,Johnborough,2024-03-19,2025-03-19,Annual,Visa,Auto-renew,Occasional,Electronics,Comedy,Smartphone,High,4.9,2,75,1
1884,Daniel Long,meganking@example.org,meganking,1963-10-07,Female,North Tracy,2024-02-25,2025-02-24,Annual,Visa,Auto-renew,Frequent,Electronics,Sci-Fi,Tablet,Medium,4.7,3,61,0
1885,Gary Grant,joemaxwell@example.net,joemaxwell,1947-02-25,Male,Lisafurt,2023-01-02,2024-10-01,Monthly,Amex,Manual,Regular,Books,Documentary,Tablet,Low,2.5,9,78,0
1886,Adam Miller,tduffy@example.net,tduffy,1973-12-28,Male,Lake Edwardmouth,2024-01-13,2025-01-12,Annual,Amex,Auto-renew,Frequent,Electronics,Action,Smartphone,Medium,4.0,6,51,0
1887,Mary Jones,dford@example.com,dford,1951-06-11,Female,Kathyfurt,2024-02-25,2025-02-24,Annual,Amex,Manual,Occasional,Books,Action,Tablet,Medium,3.4,6,73,0
1888,Tammy Chandler,thughes@example.com,thughes,1988-06-03,Female,Danielleburgh,2024-01-08,2025-01-07,Monthly,Visa,Manual,Regular,Electronics,Action,Tablet,Medium,3.4,7,36,0
1889,Kaitlyn Harrison,jonesmichael@example.net,jonesmichael,1963-04-25,Male,Stewartberg,2024-01-20,2025-01-19,Annual,Amex,Auto-renew,Regular,Books,Horror,Smartphone,High,4.3,4,61,0
1890,Elizabeth Strickland,trevor54@example.com,trevor54,1992-05-23,Female,Barkerchester,2024-03-12,2025-03-12,Annual,Visa,Auto-renew,Frequent,Electronics,Sci-Fi,Smart TV,High,3.3,8,32,0
1891,Scott Morrison,jacqueline84@example.com,jacqueline84,2003-10-23,Male,Rothside,2024-02-27,2025-02-26,Annual,Amex,Auto-renew,Frequent,Electronics,Horror,Tablet,High,4.7,9,21,0
1892,Julie Perry,fordjoseph@example.net,fordjoseph,1988-10-25,Male,South Melanie,2022-03-01,2024-03-01,Annual,Amex,Manual,Frequent,Clothing,Horror,Smartphone,Low,2.5,1,36,0
1893,Alexandra Barnes,alvaradojohn@example.org,alvaradojohn,1990-11-17,Female,Lisamouth,2024-02-23,2025-02-22,Annual,Visa,Auto-renew,Occasional,Clothing,Comedy,Tablet,Medium,4.1,5,34,0
1894,Caleb Hernandez,catherinewalker@example.org,catherinewalker,1957-03-28,Male,Port Katherineview,2022-01-17,2023-01-16,Monthly,Amex,Manual,Regular,Books,Documentary,Smart TV,Low,2.5,2,67,0
1895,Kimberly James,walterbenson@example.org,walterbenson,1937-08-28,Male,New Kathyton,2023-01-07,2024-01-06,Annual,Visa,Manual,Regular,Electronics,Documentary,Tablet,Low,2.5,10,87,0
1896,Jessica Wu,pottsfrances@example.net,pottsfrances,1938-11-08,Female,Shannonport,2024-03-26,2025-03-26,Annual,Visa,Auto-renew,Occasional,Clothing,Documentary,Tablet,High,3.9,8,86,1
1897,Crystal Walker,waltersapril@example.net,waltersapril,1948-09-06,Male,Jamiestad,2024-01-07,2025-01-06,Monthly,Visa,Auto-renew,Regular,Electronics,Horror,Smart TV,High,3.8,1,76,0
1898,Mary Martin,pwilliams@example.net,pwilliams,1963-07-21,Male,Lake Christopher,2024-01-31,2025-01-30,Annual,Mastercard,Auto-renew,Regular,Electronics,Romance,Smart TV,Medium,4.5,10,61,0
1899,David Cook,nmartinez@example.net,nmartinez,1999-03-13,Male,North Natalie,2024-02-27,2025-02-26,Annual,Visa,Manual,Frequent,Books,Action,Smart TV,Medium,4.9,9,25,0
1900,Sharon Jordan,john88@example.org,john88,1962-11-20,Female,Ericmouth,2024-04-08,2025-04-08,Monthly,Mastercard,Auto-renew,Frequent,Clothing,Romance,Smartphone,High,4.7,10,62,1
1901,Lori Garcia,guzmandaniel@example.com,guzmandaniel,1965-12-05,Male,Osbornebury,2024-01-17,2025-01-16,Monthly,Visa,Manual,Regular,Books,Documentary,Tablet,High,4.5,5,59,0
1902,Joseph Cruz,lisadiaz@example.net,lisadiaz,1952-07-19,Male,Port Andrea,2024-01-07,2025-01-06,Annual,Visa,Auto-renew,Frequent,Books,Drama,Smartphone,High,3.5,10,72,0
1903,Benjamin Jones,davisdominique@example.com,davisdominique,1985-08-01,Male,Port Kelly,2024-01-10,2025-01-09,Monthly,Mastercard,Manual,Regular,Clothing,Drama,Smart TV,High,4.7,9,39,0
1904,Andrew Figueroa,turnernichole@example.net,turnernichole,1994-01-04,Male,South Austin,2024-03-12,2025-03-12,Annual,Amex,Auto-renew,Occasional,Books,Horror,Smartphone,Low,5.0,4,31,0
1905,Dylan Wright,brandonscott@example.com,brandonscott,1943-11-03,Male,Tannerton,2024-01-03,2025-01-02,Annual,Amex,Manual,Frequent,Clothing,Action,Smartphone,Medium,4.0,6,81,0
1906,Virginia Little,hlong@example.org,hlong,1989-01-24,Male,North Biancamouth,2024-02-12,2025-02-11,Annual,Mastercard,Auto-renew,Occasional,Electronics,Drama,Smart TV,Low,4.9,8,36,0
1907,Cheryl Juarez,nglover@example.net,nglover,1965-06-29,Female,Elizabethton,2024-01-30,2025-01-29,Monthly,Visa,Manual,Regular,Books,Comedy,Tablet,Medium,3.7,8,59,0
1908,Richard Anderson,doristaylor@example.net,doristaylor,1994-07-25,Female,Bowenland,2024-04-07,2025-04-07,Monthly,Visa,Auto-renew,Regular,Books,Action,Smart TV,Medium,3.3,3,30,1
1909,Laura Cortez,mercedes97@example.org,mercedes97,1989-03-28,Female,New Jefferyport,2024-02-13,2025-02-12,Monthly,Mastercard,Manual,Occasional,Electronics,Romance,Smart TV,High,3.6,1,35,0
1910,Barbara Kaiser,tinalawrence@example.net,tinalawrence,1968-03-12,Male,Jordantown,2024-04-03,2025-04-03,Annual,Visa,Auto-renew,Frequent,Electronics,Documentary,Smartphone,Low,3.8,0,56,1
1911,Ashley Griffith,wolfalejandro@example.org,wolfalejandro,1964-04-03,Male,Patrickbury,2024-01-26,2025-01-25,Annual,Visa,Manual,Frequent,Books,Action,Smartphone,Low,4.3,7,60,0
1912,Andrew Vasquez,austincrosby@example.net,austincrosby,2004-03-04,Male,Millerland,2024-01-01,2024-12-31,Annual,Amex,Manual,Occasional,Electronics,Comedy,Tablet,High,4.5,9,20,0
1913,Thomas Salazar,tiffany45@example.com,tiffany45,1948-09-04,Male,Port Melissa,2024-02-19,2025-02-18,Annual,Mastercard,Manual,Occasional,Electronics,Comedy,Smartphone,Low,4.5,0,76,0
1914,Aaron Wilson,afisher@example.com,afisher,1984-09-25,Male,Jamesborough,2024-01-06,2025-01-05,Monthly,Mastercard,Manual,Frequent,Clothing,Action,Tablet,Medium,4.1,3,40,0
1915,Joseph Salazar,stacylopez@example.org,stacylopez,1956-10-18,Female,Port Theresaberg,2024-02-05,2025-02-04,Annual,Mastercard,Manual,Occasional,Electronics,Drama,Tablet,High,4.5,4,68,0
1916,Jacob Figueroa,hmiller@example.com,hmiller,1986-08-05,Female,Nathanielhaven,2024-03-01,2025-03-01,Monthly,Visa,Manual,Regular,Books,Drama,Tablet,Low,3.3,5,38,0
1917,Angel Adams,shawfrederick@example.net,shawfrederick,1935-12-08,Female,North Ronald,2024-01-22,2025-01-21,Monthly,Amex,Manual,Occasional,Books,Action,Tablet,Medium,3.4,5,89,0
1918,Tracy Mitchell,larry72@example.net,larry72,1949-04-30,Male,New Suzanneburgh,2024-01-28,2025-01-27,Annual,Amex,Manual,Regular,Clothing,Action,Smart TV,Low,3.1,3,75,0
1919,John Lawrence,jason25@example.net,jason25,1973-11-09,Male,Munozshire,2024-01-10,2025-01-09,Monthly,Visa,Auto-renew,Frequent,Books,Comedy,Smartphone,Medium,4.9,1,51,0
1920,Desiree Phillips,jasongutierrez@example.com,jasongutierrez,1955-07-30,Female,North Mariestad,2024-03-10,2025-03-10,Monthly,Visa,Manual,Frequent,Clothing,Romance,Smartphone,Low,3.9,6,69,0
1921,Patricia Parker,paynebill@example.net,paynebill,1988-01-21,Male,Annafort,2024-03-06,2025-03-06,Annual,Visa,Manual,Frequent,Clothing,Documentary,Smart TV,Medium,3.0,3,37,0
1922,Danielle Mckenzie,silvashane@example.com,silvashane,1973-06-16,Female,Crawfordtown,2024-01-25,2025-01-24,Monthly,Mastercard,Auto-renew,Frequent,Books,Romance,Smart TV,High,3.6,10,51,0
1923,John Dunn,richardsonmark@example.net,richardsonmark,2003-03-26,Female,Reedview,2024-03-16,2025-03-16,Monthly,Visa,Manual,Regular,Books,Comedy,Smart TV,High,3.2,0,21,0
1924,Carol Graham,wturner@example.net,wturner,1942-02-16,Female,South Danielle,2024-04-09,2025-04-09,Monthly,Visa,Manual,Frequent,Clothing,Horror,Smart TV,High,4.7,6,83,1
1925,Sydney Smith,ecoleman@example.net,ecoleman,2001-11-20,Female,Cooperton,2024-01-13,2025-01-12,Annual,Visa,Auto-renew,Frequent,Books,Romance,Tablet,Low,3.5,2,23,0
1926,Kathryn Kelly,nataliewatson@example.com,nataliewatson,1938-04-05,Female,New Wesley,2024-01-10,2025-01-09,Annual,Amex,Manual,Frequent,Books,Comedy,Tablet,High,5.0,3,86,0
1927,Rebecca Sanchez,susan44@example.com,susan44,1974-11-08,Male,East Thomas,2024-01-20,2025-01-19,Monthly,Mastercard,Manual,Frequent,Electronics,Drama,Smart TV,High,3.5,8,50,0
1928,Heather Jones,ryan53@example.com,ryan53,1939-03-19,Male,Port James,2024-03-23,2025-03-23,Monthly,Visa,Auto-renew,Regular,Clothing,Sci-Fi,Smart TV,Medium,3.3,2,85,1
1929,Isaac Medina,john96@example.net,john96,1985-03-24,Male,Zacharyside,2024-01-23,2025-01-22,Monthly,Amex,Auto-renew,Frequent,Books,Drama,Smartphone,High,4.5,7,39,0
1930,Sean Jacobs,amanda73@example.net,amanda73,1996-01-18,Male,Claytonberg,2024-02-16,2025-02-15,Monthly,Visa,Manual,Occasional,Clothing,Comedy,Smartphone,High,4.1,3,29,0
1931,Cassandra Rosario,jordangarner@example.net,jordangarner,2006-01-18,Male,Lake Christophermouth,2024-02-16,2025-02-15,Annual,Visa,Manual,Regular,Clothing,Romance,Smart TV,High,3.8,4,19,0
1932,Katelyn Peterson,troy82@example.org,troy82,1942-07-15,Female,Carterbury,2024-03-01,2025-03-01,Monthly,Visa,Auto-renew,Regular,Books,Sci-Fi,Smartphone,High,3.9,8,82,0
1933,Zachary Garcia,timothypowell@example.com,timothypowell,1973-10-07,Male,Kellyfurt,2024-02-05,2025-02-04,Annual,Amex,Manual,Occasional,Electronics,Sci-Fi,Tablet,High,3.8,5,51,0
1934,Anthony Chavez,martincharles@example.org,martincharles,1947-09-06,Male,Lake Chris,2024-02-22,2025-02-21,Annual,Visa,Auto-renew,Occasional,Clothing,Comedy,Tablet,High,4.2,10,77,0
1935,John Morris,maxwelljohn@example.com,maxwelljohn,1969-08-07,Male,New Rachelton,2024-02-02,2025-02-01,Annual,Mastercard,Auto-renew,Occasional,Clothing,Horror,Tablet,High,3.7,10,55,0
1936,Sean Greene,woodschelsea@example.com,woodschelsea,1951-07-03,Male,South Staceyshire,2024-01-31,2025-01-30,Annual,Amex,Manual,Frequent,Electronics,Sci-Fi,Smartphone,Medium,3.1,8,73,0
1937,Lisa Kennedy,robinyoung@example.com,robinyoung,1997-05-09,Male,Leonardfort,2024-04-11,2025-04-11,Annual,Visa,Auto-renew,Occasional,Clothing,Romance,Tablet,Medium,4.8,9,27,1
1938,Stephen Andrews,gtyler@example.net,gtyler,1993-04-01,Female,Longmouth,2024-02-10,2025-02-09,Annual,Visa,Manual,Regular,Books,Romance,Smartphone,High,4.4,5,31,0
1939,Nicholas Bell,bryanhunt@example.com,bryanhunt,1990-12-13,Female,East Jenniferberg,2024-03-24,2025-03-24,Annual,Amex,Auto-renew,Frequent,Books,Action,Smart TV,Low,3.2,8,34,1
1940,Joshua Garcia,steinjoseph@example.net,steinjoseph,1970-11-22,Male,Williamfurt,2024-03-28,2025-03-28,Annual,Mastercard,Manual,Regular,Books,Comedy,Smartphone,High,3.5,1,54,1
1941,Chelsea Scott,cblair@example.com,cblair,1956-07-01,Male,Lake Mary,2024-02-28,2025-02-27,Monthly,Amex,Auto-renew,Occasional,Books,Romance,Smart TV,High,3.9,3,68,0
1942,Sean Thornton,greenjames@example.org,greenjames,1987-01-16,Male,West Kimton,2024-03-06,2025-03-06,Annual,Amex,Auto-renew,Frequent,Electronics,Horror,Smart TV,High,3.1,5,38,0
1943,Kristen Mendoza,deansteven@example.com,deansteven,1987-03-10,Female,Port Tylerbury,2024-03-15,2025-03-15,Monthly,Mastercard,Manual,Regular,Books,Action,Tablet,Medium,3.4,6,37,0
1944,Colton Gonzalez,sarahrivers@example.net,sarahrivers,1988-02-04,Male,South Andrew,2024-03-27,2025-03-27,Annual,Visa,Manual,Occasional,Books,Drama,Smartphone,Medium,3.2,1,37,1
1945,Brittney Martinez,kennethclark@example.org,kennethclark,2003-11-05,Male,Victoriafurt,2024-01-15,2025-01-14,Annual,Amex,Auto-renew,Occasional,Clothing,Comedy,Smart TV,High,3.6,9,21,0
1946,Willie Carr,uadams@example.org,uadams,1982-10-23,Male,Julieton,2024-02-23,2025-02-22,Monthly,Mastercard,Manual,Occasional,Electronics,Action,Smartphone,Low,4.2,1,42,0
1947,Steven Griffith,allencastillo@example.com,allencastillo,1999-04-01,Male,Reynoldsfort,2024-02-03,2025-02-02,Annual,Visa,Manual,Frequent,Electronics,Horror,Smartphone,High,4.8,7,25,0
1948,Mary Clayton,christophersmith@example.net,christophersmith,1995-09-07,Female,Jennifershire,2024-04-08,2025-04-08,Annual,Visa,Manual,Occasional,Electronics,Drama,Smartphone,Low,3.5,9,29,1
1949,Rachel Golden,brittany52@example.com,brittany52,2004-03-05,Female,Stacyburgh,2024-02-24,2025-02-23,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Drama,Tablet,Low,4.8,2,20,0
1950,Cole Williams,lauren67@example.com,lauren67,1946-07-07,Male,Joseville,2024-02-10,2025-02-09,Monthly,Visa,Manual,Frequent,Clothing,Drama,Tablet,High,4.8,9,78,0
1951,Jenny Jones,ryan52@example.net,ryan52,1946-09-05,Male,Nelsonview,2024-01-24,2025-01-23,Monthly,Amex,Manual,Frequent,Clothing,Comedy,Tablet,High,3.5,4,78,0
1952,Mary Anderson,timothyyoung@example.net,timothyyoung,1996-12-28,Male,Hernandezchester,2024-04-12,2025-04-12,Annual,Visa,Auto-renew,Frequent,Clothing,Drama,Smart TV,Low,4.2,10,28,1
1953,Jennifer Anderson,travistran@example.com,travistran,1946-02-27,Female,North Carmenberg,2024-02-13,2025-02-12,Annual,Visa,Manual,Regular,Books,Horror,Tablet,High,4.6,5,79,0
1954,Briana Howard,john01@example.org,john01,1943-10-01,Male,South Lindsey,2024-02-29,2025-02-28,Monthly,Visa,Auto-renew,Regular,Books,Comedy,Smartphone,Low,3.1,2,81,0
1955,Mr. Joshua Ortega,margaret72@example.org,margaret72,1980-06-28,Male,Port Ralphstad,2024-04-11,2025-04-11,Annual,Mastercard,Manual,Occasional,Electronics,Documentary,Smartphone,Medium,4.6,5,44,1
1956,Kaitlyn Garcia,thomas92@example.com,thomas92,1986-06-24,Female,Stephenborough,2024-03-31,2025-03-31,Annual,Visa,Auto-renew,Occasional,Clothing,Romance,Smartphone,Medium,4.7,0,38,1
1957,Thomas Campbell,emilybrooks@example.org,emilybrooks,1962-03-18,Male,Reedbury,2024-03-08,2025-03-08,Annual,Mastercard,Auto-renew,Frequent,Clothing,Horror,Tablet,High,3.3,2,62,0
1958,Todd Thomas,david13@example.org,david13,2001-07-15,Male,Mcmillanview,2024-03-30,2025-03-30,Annual,Visa,Auto-renew,Occasional,Electronics,Documentary,Tablet,High,3.3,9,23,1
1959,Roberto Ware,fbrown@example.net,fbrown,2001-09-18,Female,South Suzanne,2024-04-11,2025-04-11,Annual,Mastercard,Auto-renew,Regular,Electronics,Romance,Smartphone,Low,4.5,4,23,1
1960,Kimberly Nunez,mrichards@example.com,mrichards,1956-12-28,Female,Carlaville,2024-04-03,2025-04-03,Monthly,Amex,Manual,Occasional,Books,Sci-Fi,Smartphone,Medium,4.4,10,68,1
1961,Jennifer Soto,hardingashley@example.net,hardingashley,1962-08-08,Male,New Jameshaven,2024-02-29,2025-02-28,Annual,Amex,Auto-renew,Occasional,Clothing,Sci-Fi,Smartphone,High,3.9,9,62,0
1962,Dr. Michelle Hardy DDS,manuel81@example.com,manuel81,1986-02-11,Female,Shelbyfurt,2024-01-03,2025-01-02,Annual,Mastercard,Manual,Frequent,Clothing,Comedy,Tablet,Low,3.4,6,39,0
1963,Tami Boyd,leah39@example.org,leah39,1955-05-06,Male,New Reginaldtown,2024-02-21,2025-02-20,Annual,Mastercard,Manual,Occasional,Clothing,Drama,Smart TV,Low,4.3,7,69,0
1964,Katelyn Baldwin,johnsonryan@example.org,johnsonryan,1983-02-20,Female,Moorestad,2024-01-31,2025-01-30,Monthly,Mastercard,Manual,Frequent,Clothing,Sci-Fi,Tablet,High,4.8,1,42,0
1965,Connie Williams PhD,carrmichael@example.org,carrmichael,1962-03-06,Female,Adamland,2024-01-13,2025-01-12,Monthly,Visa,Manual,Regular,Books,Action,Smartphone,Medium,3.8,6,62,0
1966,Julie Hester,fitzgeraldadrian@example.org,fitzgeraldadrian,1967-07-16,Male,Sanchezland,2024-03-11,2025-03-11,Monthly,Mastercard,Manual,Occasional,Books,Drama,Smart TV,High,4.9,0,57,0
1967,Madison Cunningham,ntran@example.com,ntran,1962-02-03,Female,Pottsview,2024-03-06,2025-03-06,Annual,Visa,Auto-renew,Frequent,Electronics,Horror,Smartphone,Medium,3.6,7,63,0
1968,Gail Smith,nfleming@example.org,nfleming,1952-02-06,Male,Mistyburgh,2024-01-21,2025-01-20,Monthly,Mastercard,Auto-renew,Regular,Clothing,Drama,Smart TV,Low,4.2,8,73,0
1969,Melanie Ellis,uwashington@example.com,uwashington,1995-02-27,Female,Port Robertside,2024-04-04,2025-04-04,Annual,Mastercard,Manual,Occasional,Clothing,Drama,Tablet,Medium,3.8,9,29,1
1970,Sue Lewis,pmartinez@example.net,pmartinez,1998-08-21,Female,Christinemouth,2024-01-29,2025-01-28,Monthly,Amex,Auto-renew,Frequent,Electronics,Action,Tablet,Medium,3.4,7,26,0
1971,Jennifer Mccormick,pittmancynthia@example.org,pittmancynthia,1977-04-11,Female,Sullivanview,2024-01-28,2025-01-27,Monthly,Amex,Auto-renew,Frequent,Books,Drama,Smart TV,Low,4.3,8,47,0
1972,Ryan Noble,angelalambert@example.net,angelalambert,1935-03-05,Male,Leahberg,2024-04-02,2025-04-02,Monthly,Amex,Manual,Occasional,Clothing,Horror,Smartphone,Low,3.6,0,90,1
1973,Christopher Rodriguez,juansimpson@example.org,juansimpson,1972-06-07,Male,Lisaland,2024-04-07,2025-04-07,Monthly,Mastercard,Auto-renew,Frequent,Books,Drama,Smart TV,Low,3.2,10,52,1
1974,Miss Ann Hubbard PhD,michael97@example.net,michael97,2005-07-06,Male,Johnburgh,2024-02-21,2025-02-20,Annual,Mastercard,Auto-renew,Frequent,Books,Romance,Smartphone,Low,4.2,5,19,0
1975,Ronald Ramsey,vweber@example.org,vweber,1938-04-30,Male,Victorport,2024-01-14,2025-01-13,Annual,Mastercard,Auto-renew,Regular,Electronics,Documentary,Tablet,High,3.2,2,86,0
1976,Nicholas Roberts,uallen@example.com,uallen,1958-08-03,Female,New Michael,2024-01-19,2025-01-18,Monthly,Mastercard,Manual,Frequent,Clothing,Romance,Smartphone,Medium,4.6,3,66,0
1977,Mary Patterson,xfleming@example.net,xfleming,1986-10-29,Male,New Caitlynland,2024-03-20,2025-03-20,Annual,Mastercard,Auto-renew,Frequent,Clothing,Horror,Tablet,Medium,3.1,8,38,1
1978,Monica Nelson,brandon65@example.net,brandon65,1948-03-27,Male,Richardfurt,2024-01-12,2025-01-11,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Sci-Fi,Smartphone,High,4.6,4,76,0
1979,Eric Thomas,wellsdiana@example.net,wellsdiana,1962-08-22,Male,South Petershire,2024-03-12,2025-03-12,Monthly,Visa,Manual,Frequent,Clothing,Horror,Smartphone,Medium,3.0,8,62,0
1980,James Horn,ortegaandrew@example.net,ortegaandrew,1964-10-30,Male,Fergusonland,2024-01-25,2025-01-24,Annual,Mastercard,Manual,Occasional,Clothing,Drama,Smart TV,High,4.1,3,60,0
1981,Maria Townsend,jacqueline83@example.org,jacqueline83,1989-10-19,Female,Johnhaven,2024-01-20,2025-01-19,Monthly,Amex,Manual,Frequent,Electronics,Drama,Smartphone,High,3.5,9,35,0
1982,Natalie Perez,rrobinson@example.net,rrobinson,1950-04-09,Male,Stephanieview,2024-04-13,2025-04-13,Annual,Visa,Manual,Occasional,Clothing,Sci-Fi,Tablet,Medium,3.9,2,74,1
1983,Daniel Hale,caroline44@example.com,caroline44,2005-03-11,Female,Port Paulland,2024-02-10,2025-02-09,Monthly,Mastercard,Manual,Regular,Books,Sci-Fi,Smartphone,High,3.4,2,19,0
1984,Randall Cole,jameslaura@example.org,jameslaura,1944-06-28,Female,Port Ryanmouth,2024-02-27,2025-02-26,Annual,Amex,Auto-renew,Regular,Books,Romance,Smartphone,Medium,4.2,2,80,0
1985,Walter Chang,meagan81@example.net,meagan81,1997-10-13,Female,Port Daniel,2024-04-08,2025-04-08,Monthly,Amex,Auto-renew,Frequent,Electronics,Sci-Fi,Tablet,Low,4.6,7,27,1
1986,Mr. Charles Evans,allenrobert@example.org,allenrobert,1955-01-10,Male,Bradleyland,2024-02-06,2025-02-05,Annual,Mastercard,Auto-renew,Occasional,Clothing,Drama,Smartphone,Low,4.9,2,70,0
